TotalCharges,tenure,MonthlyCharges,PaymentMethod_Electronic check,InternetService_Fiber optic,Contract_Two year,gender_Male,OnlineSecurity_Yes,PaperlessBilling_Yes,Partner_Yes,TechSupport_Yes,Contract_One year,OnlineBackup_Yes,SeniorCitizen,MultipleLines_Yes,Dependents_Yes,DeviceProtection_Yes,StreamingTV_Yes,StreamingMovies_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Mailed check
1.787745154356696,1.4049547531963917,0.8169798333074222,False,True,False,True,False,True,True,False,False,True,0,True,True,False,False,True,False,False
-0.8050638168060421,-0.5489205190561197,-1.3283354571757127,False,False,True,False,False,True,True,False,False,False,0,True,True,False,False,False,False,False
0.6177891707726292,1.3642490183577978,-0.2714399892424126,False,False,True,True,False,True,True,False,False,True,0,False,True,True,True,True,True,False
-0.9535090894632918,-1.1595065416350294,-1.1906238027982183,True,False,False,False,True,True,True,False,False,False,0,False,False,False,False,False,False,False
-0.9179234954116203,-0.9559778674420595,-1.4992306427285067,False,False,True,False,False,False,True,False,False,False,0,False,True,False,False,False,False,True
1.3980378961177882,0.8350744654560759,1.2915043291142099,True,True,False,True,False,True,True,False,False,True,1,True,False,True,True,True,False,False
-0.8039661735595378,-0.38609757970174374,-1.5075265255223318,False,False,False,False,False,True,False,False,False,False,0,False,False,False,False,False,False,True
1.4530078699027262,0.7129572609402939,1.4474669256381192,True,True,False,False,True,False,True,True,True,True,0,True,False,False,True,True,False,False
-0.9437839702992631,-1.2409180113122174,0.33250027814804467,True,True,False,True,False,False,False,False,False,True,0,False,False,False,False,False,False,False
-0.4541253180336683,1.0793088744876398,-1.4793205240233267,False,False,False,False,False,False,True,False,True,False,0,False,False,False,False,False,False,True
1.3758655025384001,1.2421318138420157,0.6162194696968583,False,False,True,True,True,False,True,False,False,True,0,True,True,True,True,True,True,False
-0.20355531772165308,-0.30468611002455576,0.2030845065643751,False,False,False,False,True,True,True,True,False,True,0,False,False,False,False,True,False,True
-0.5397414912610083,-0.7524491932490895,0.5150096996121938,True,True,False,False,False,True,False,False,False,False,0,True,False,True,False,False,False,False
0.8817284658270675,1.3235432835192036,0.07035038186317573,False,False,False,True,True,False,True,False,True,True,0,True,False,True,False,False,True,False
0.7250289159561051,1.4863662228735797,-0.2780766954774726,False,False,True,True,True,False,True,False,False,True,1,False,False,False,True,True,True,False
-0.3229789029413274,-0.4675090493789317,0.3026351000902746,False,True,False,False,False,True,True,False,False,True,0,False,True,False,False,False,False,False
0.7518772697656018,0.428017117070136,0.873391836305432,False,True,False,True,True,True,True,True,True,False,0,True,True,True,False,False,True,False
1.8808692073901256,1.5677776925507676,0.8982794846869069,True,True,False,True,True,True,True,True,True,True,1,True,False,True,False,False,False,False
-0.7618605786236307,-0.5489205190561197,-1.3134028681468275,False,False,False,True,False,True,False,False,False,False,0,False,True,False,False,False,True,False
-0.6458835931979799,0.30589991255435406,-1.5025489958460367,False,False,True,False,False,False,False,False,False,False,0,False,False,False,False,False,True,False
-0.6577161873952969,-0.9559778674420595,0.6095827634617982,True,True,False,False,False,True,False,False,False,False,0,True,False,False,False,True,False,False
1.631682237568706,1.0386031396490458,1.27159421040903,False,True,False,True,False,True,False,False,True,True,0,True,False,True,True,True,False,False
-1.001673675119903,-1.2816237461508113,-1.4942531130522119,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False
1.3244079871422758,0.590840056424512,1.6100662283970886,False,True,False,True,True,True,True,True,True,True,0,True,True,True,True,True,False,False
1.1481703874835356,1.0386031396490458,0.642766294637098,True,False,True,False,True,True,True,True,False,False,0,True,False,True,True,True,False,False
0.7933023258886761,0.30589991255435406,1.2516840917038503,False,True,False,True,False,True,False,False,False,True,0,True,False,True,True,True,False,True
0.25277888558006945,0.346605647392948,0.12178485518489039,True,False,False,False,False,True,False,True,True,False,0,True,False,True,False,True,False,False
1.9458277347182535,1.4049547531963917,1.1936129121470758,False,True,False,True,True,True,True,False,True,True,0,False,False,False,True,True,True,False
0.45742349245834224,0.06166550352279012,1.1587702044130104,True,True,False,True,False,True,False,False,True,True,1,False,False,True,True,True,False,False
-0.9871189256712551,-1.2002122764736234,-1.5207999379924515,False,False,False,True,False,True,False,False,False,False,0,False,False,False,False,False,False,True
2.03045602902374,1.1200146093262338,1.696343409452868,False,True,True,False,True,True,True,True,False,True,1,True,False,True,True,True,False,False
-0.6899210402477348,-0.9966836022806536,0.9015978378044367,True,True,False,False,False,True,False,False,False,False,1,False,False,True,True,True,False,False
-0.5242647214852969,-0.7117434584104956,0.33084110158927976,False,True,False,True,False,True,True,False,False,False,0,True,True,False,False,False,False,False
2.1285633823962997,1.4456604880349857,1.233433149557435,False,True,True,True,True,True,False,False,False,True,0,True,False,True,False,True,False,False
-0.22465202091946684,1.5677776925507676,-1.3100845150292975,False,False,True,True,False,False,True,False,False,False,1,True,False,False,False,False,True,False
0.9771356168132265,1.0386031396490458,0.4934404043482487,False,True,False,False,True,True,False,False,False,False,0,True,False,False,False,False,False,False
-0.994077983854093,-1.2409180113122174,-1.5174815848749215,True,False,False,True,False,False,False,False,False,False,1,False,False,False,False,False,False,False
-0.4798760285966606,-0.7524491932490895,0.8202981864249524,False,True,False,False,False,True,True,True,False,True,0,False,True,False,False,True,True,False
-0.35481055708995385,1.5677776925507676,-1.461069581876912,False,False,True,False,False,True,True,False,False,False,0,False,False,False,False,False,False,False
-0.3889033563263793,-0.7524491932490895,1.1819986762357204,True,True,False,True,False,True,False,False,False,True,0,True,False,False,True,True,False,False
-0.8753568903121813,-1.0780950719578415,-0.46390447005915153,False,False,False,False,True,False,False,True,False,True,0,False,False,False,False,True,True,False
-0.5400049256401693,-0.7117434584104956,0.15165003324266044,False,False,False,True,False,True,True,True,False,True,0,False,True,True,False,True,False,True
1.4474318422104844,0.9978974048104517,1.0824480827098208,False,True,False,True,False,True,True,False,True,True,0,False,True,True,True,True,True,False
0.7534798289054979,1.3642490183577978,-0.1254324520710933,False,False,True,False,True,True,False,False,False,True,0,False,False,True,False,False,False,False
1.6867839285432247,1.4863662228735797,0.8302532457775423,True,True,False,True,False,True,True,False,False,True,1,True,False,False,True,False,False,False
0.6794328154963141,1.4456604880349857,-0.29964599074141746,False,False,False,False,True,False,True,True,True,False,0,False,False,False,False,False,False,False
1.3009184216670824,0.9571916699718578,0.9911933719777464,False,True,False,True,True,False,False,False,True,False,1,False,True,False,True,True,True,False
0.4805398592297241,0.1023712383613841,1.1322233794727707,True,True,False,True,False,True,False,False,False,False,1,True,False,True,True,True,False,False
0.0869249910332607,0.428017117070136,-0.29135010794759253,True,False,False,False,False,False,True,False,False,False,0,False,True,False,True,False,False,False
-0.12360298364627556,-0.06045170099299184,0.04878108659923111,False,False,False,True,False,True,True,True,False,False,0,False,False,True,False,True,True,False
-0.1518782736762278,0.020959768684196134,-0.21502798624440272,False,False,False,False,True,True,True,False,True,True,0,False,True,True,False,False,False,True
-0.9799622917040468,-1.2816237461508113,0.14667250356636527,True,True,False,True,False,True,False,False,False,False,0,False,False,False,False,False,False,False
0.9119356079708676,0.46872285190873,1.1670660872068355,False,True,True,True,False,False,False,True,False,False,0,False,False,True,True,True,False,False
0.3300310172690462,0.9978974048104517,-0.38094564212090193,True,False,False,False,True,False,True,False,True,True,0,False,True,False,False,False,False,False
0.9879583792237594,1.5270719577121736,0.0006649663950462456,False,False,False,True,True,False,False,True,True,True,0,True,True,False,False,False,False,False
-1.0013882878758118,-1.2816237461508113,-1.472683817788267,False,False,False,True,False,False,False,False,False,False,0,False,False,False,False,False,True,False
0.3594039505455029,0.9164859351332638,-0.3212152860053623,False,False,True,True,False,True,True,True,False,False,0,False,True,True,False,False,True,False
0.15469348507243982,-0.1418631706701798,0.9795791360663916,True,True,False,True,False,True,True,False,False,False,1,True,False,False,True,True,False,False
-0.11743422860092108,0.020959768684196134,-0.13372833486491825,False,False,False,False,True,True,False,False,False,True,0,True,False,False,False,False,False,True
-0.8748739272837194,-1.1595065416350294,0.33250027814804467,True,True,False,True,False,False,True,False,False,False,1,True,False,False,False,False,False,False
0.21883975639815456,1.5270719577121736,-0.82560495986992,False,False,True,True,False,True,False,True,False,False,0,False,False,False,False,True,False,True
-0.6147105249972561,0.1023712383613841,-1.3051069853530026,True,False,False,True,False,True,False,False,False,False,0,True,False,False,False,False,False,False
-0.9640464646297336,-1.2409180113122174,-0.6331404790531808,False,False,False,False,False,True,False,False,False,False,0,False,False,False,False,False,False,True
-0.6089808272505034,-0.9152721326034655,0.8252757161012472,True,True,False,True,False,True,True,False,False,False,1,True,False,True,False,True,False,False
-0.9776572408863877,-1.2816237461508113,0.32088604223668943,False,True,False,True,False,False,True,False,False,True,0,False,True,False,False,False,True,False
-0.7429811147837556,-0.06045170099299184,-1.477661347464562,False,False,True,True,False,False,False,False,False,False,0,False,False,False,False,False,False,False
0.12931597321325897,-0.10115743583158582,0.8485041879239571,False,True,False,True,True,True,False,False,False,False,1,True,False,False,False,True,True,False
1.5249474082786223,1.1200146093262338,0.9397588986560317,True,True,False,True,True,True,True,False,False,True,1,True,True,False,False,True,False,False
1.078974957223901,1.6084834273893616,0.06371367562811567,False,False,True,False,True,False,True,True,False,False,0,True,True,True,False,False,False,False
-0.9736398666041817,-1.1595065416350294,-1.4677062881119718,False,False,False,True,False,True,False,False,False,False,0,False,False,False,False,False,True,False
-0.8853234909904409,-1.1595065416350294,0.15330920980142534,False,True,False,True,False,True,True,False,False,False,0,False,True,False,False,False,False,True
0.029737777890383576,-0.30468611002455576,1.1471559685016557,True,True,False,False,False,True,False,False,False,True,0,False,False,True,True,True,False,False
1.312114382781427,1.5270719577121736,0.39886734049864436,False,False,True,True,True,True,True,True,False,False,0,True,False,False,True,True,True,False
-1.0014321936056723,-1.2816237461508113,-1.4760021709057967,False,False,False,True,False,True,False,False,False,False,0,False,False,False,False,False,False,True
-0.8490354052610068,-0.5489205190561197,-1.4942531130522119,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,True
-1.0018492980393439,-1.2816237461508113,-1.5075265255223318,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,True
-0.9118425518259863,-0.8338606629262776,-1.480979700582092,False,False,True,False,False,False,True,False,False,False,0,False,True,False,False,False,False,False
-0.3892326493003306,1.6084834273893616,-1.5141632317573919,False,False,True,True,False,False,False,False,False,False,0,False,False,False,False,False,False,False
-0.992321754659686,-1.2409180113122174,-1.480979700582092,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,True
0.3470444875898638,0.06166550352279012,0.8269348926600121,True,True,False,True,False,True,True,False,False,True,0,False,True,True,True,False,False,False
-0.3997480716018424,0.18378270803857208,-0.8090131942822701,False,False,True,True,True,True,False,True,False,True,0,False,False,False,False,False,False,True
1.2400870329458107,1.0386031396490458,0.8269348926600121,False,True,False,True,True,True,True,True,True,True,1,True,True,False,False,False,False,False
-0.9904118554107683,-1.2816237461508113,-0.6430955384057709,False,False,False,True,False,True,False,False,False,False,0,False,False,False,False,False,False,True
-0.9791280828367035,-1.2816237461508113,0.20972121279943517,True,True,False,False,False,True,False,False,False,False,1,False,False,False,False,False,False,False
-0.9882604746476199,-1.2816237461508113,-0.4804962356468015,True,False,False,True,False,True,False,False,False,False,0,True,False,False,False,False,False,False
1.1008839164241278,1.6084834273893616,0.10685226615600583,False,False,True,True,True,False,True,True,False,True,0,True,False,True,False,False,False,True
-0.8541504227897171,-0.8338606629262776,-1.1823279200043932,False,False,False,False,False,True,True,True,False,False,1,False,True,False,False,False,False,True
-0.9965586575911927,-1.2409180113122174,-1.5075265255223318,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,True
-0.6057976618356408,0.590840056424512,-1.5025489958460367,False,False,True,False,False,False,True,False,False,False,0,False,False,False,False,False,False,False
-0.895904771886743,-1.0780950719578415,-0.6746198930223056,False,False,False,True,False,True,True,False,False,False,0,False,True,False,False,False,False,False
0.41083951307669725,1.1200146093262338,-0.37596811244460704,True,False,True,False,True,False,False,False,False,False,0,False,False,True,True,True,False,False
-0.9385372355809724,-1.2409180113122174,0.6261745290494481,False,True,False,False,False,True,False,False,False,True,1,False,False,False,True,False,False,False
0.8806527754454934,0.7536629957788878,0.6278337056082129,False,False,True,True,True,True,True,True,False,True,0,False,False,True,True,True,True,False
2.452543763034526,1.6084834273893616,1.4806504568134191,False,True,True,False,True,False,True,False,False,True,0,True,True,True,True,True,True,False
1.6604185377621903,1.6084834273893616,0.6742906492536329,True,False,True,True,True,True,True,False,False,True,0,True,False,True,True,True,False,False
-0.4593500998870291,0.7943687306174818,-1.3897249898500175,False,False,True,False,False,False,True,False,False,False,0,True,True,False,False,False,False,True
1.8461617279356577,1.5677776925507676,0.9380997220972668,False,False,True,False,True,False,True,True,False,True,0,True,False,True,True,True,True,False
-0.7152765992419855,-0.1825689055087738,-1.3067661619117676,False,False,False,False,False,False,True,False,True,False,0,True,False,False,False,False,False,True
0.4619238297690101,1.5677776925507676,-0.6165487134655309,False,False,True,True,True,False,True,True,False,True,1,False,False,True,False,False,True,False
1.91722315171435,1.4456604880349857,1.1488151450604207,True,True,True,True,True,True,True,True,False,False,0,False,True,False,True,True,False,False
-0.9795232344054451,-1.2816237461508113,0.17985603474166512,True,True,False,True,False,True,False,False,False,False,0,False,False,False,False,False,False,False
-0.5756124725567708,-0.8745663977648716,0.8053655973960674,True,True,False,False,False,True,False,False,False,False,0,True,False,True,True,False,False,False
-0.9365834306021945,-1.2002122764736234,-0.29135010794759253,False,False,False,True,False,True,True,False,False,True,0,False,True,True,False,False,False,True
1.8515182269785995,1.1607203441648277,1.273253386967795,False,True,False,False,False,True,True,True,True,False,0,True,False,True,True,True,False,False
-0.818103818574514,-1.0780950719578415,0.3507512202944595,True,True,False,True,False,True,True,False,False,False,0,True,False,False,False,False,False,False
